Longitude_orig,"E,W",Latitude_orig,"N,S",Longitude,Latitude
145.983,E,39.967,N,145.98,39.97
145.983,E,39.483,N,145.98,39.48
145.983,E,36.983,N,145.98,36.98
145.983,E,38.483,N,145.98,38.48
145.983,E,36.067,N,145.98,36.07
145.983,E,35.7,N,145.98,35.7
145.983,E,37.483,N,145.98,37.48
145.983,E,36.033,N,145.98,36.03
145.983,E,41,N,145.98,41
145.983,E,39.4,N,145.98,39.4
145.983,E,39.983,N,145.98,39.98
145.983,E,41.983,N,145.98,41.98
145.983,E,40.333,N,145.98,40.33
145.983,E,38.867,N,145.98,38.87
145.983,E,40.1,N,145.98,40.1
145.99,E,38.99,N,145.99,38.99
145.99,E,42,N,145.99,42
145.99,E,38.5,N,145.99,38.5
145.99,E,37,N,145.99,37
145.993332,E,40.494499,N,145.99,40.49
145.995,E,40.512,N,146,40.51
145.999,E,40.499,N,146,40.5
146,E,41.517,N,146,41.52
146,E,41.5,N,146,41.5
146,E,41.483,N,146,41.48
146,E,41.533,N,146,41.53
146,E,38.5,N,146,38.5
146,E,38,N,146,38
146,E,40,N,146,40
146,E,39,N,146,39
146,E,38.667,N,146,38.67
146,E,40.333,N,146,40.33
146,E,37.333,N,146,37.33
146,E,36.667,N,146,36.67
146,E,36.333,N,146,36.33
146,E,36,N,146,36
146,E,35.333,N,146,35.33
146,E,35,N,146,35
146,E,37,N,146,37
146,E,38.017,N,146,38.02
146,E,40.667,N,146,40.67
146,E,41.033,N,146,41.03
146,E,39.117,N,146,39.12
146,E,39.45,N,146,39.45
146,E,37.5,N,146,37.5
146,E,38.433,N,146,38.43
146,E,39.517,N,146,39.52
146,E,41.05,N,146,41.05
146,E,39.483,N,146,39.48
146,E,40.517,N,146,40.52
146,E,41.417,N,146,41.42
146,E,39.033,N,146,39.03
146,E,41.317,N,146,41.32
146,E,41.833,N,146,41.83
146,E,36.983,N,146,36.98
146,E,37.983,N,146,37.98
146,E,40.683,N,146,40.68
146,E,39.533,N,146,39.53
146,E,36.75,N,146,36.75
146,E,36.117,N,146,36.12
146,E,38.283,N,146,38.28
146,E,39.317,N,146,39.32
146,E,39.25,N,146,39.25
146,E,39.983,N,146,39.98
146,E,40.317,N,146,40.32
146,E,38.967,N,146,38.97
146,E,36.967,N,146,36.97
146,E,38.983,N,146,38.98
146,E,41,N,146,41
146,E,37.483,N,146,37.48
146,E,42,N,146,42
146,E,34.983,N,146,34.98
146,E,42.25,N,146,42.25
146,E,38.333,N,146,38.33
146,E,36.5,N,146,36.5
146,E,34.967,N,146,34.97
146,E,35.7,N,146,35.7
146,E,38.25,N,146,38.25
146,E,36.15,N,146,36.15
146,E,35.033,N,146,35.03
146,E,40.183,N,146,40.18
146,E,35.983,N,146,35.98
146,E,33,N,146,33
146,E,40.017,N,146,40.02
146,E,39.5,N,146,39.5
146,E,39.65,N,146,39.65
146,E,39.017,N,146,39.02
146,E,42.517,N,146,42.52
146,E,42.333,N,146,42.33
146,E,43,N,146,43
146,E,40.75,N,146,40.75
146,E,40.25,N,146,40.25
146,E,39.733,N,146,39.73
146,E,41.333,N,146,41.33
146,E,37.667,N,146,37.67
146,E,40.033,N,146,40.03
146,E,43.033,N,146,43.03
146,E,40.533,N,146,40.53
146,E,40.3,N,146,40.3
146,E,36.99,N,146,36.99
146,E,38.74,N,146,38.74
146,E,40.83,N,146,40.83
146,E,42.168,N,146,42.17
146.003,E,44,N,146,44
146.003,E,39.165,N,146,39.16
146.007,E,37.509,N,146.01,37.51
146.007,E,42.25,N,146.01,42.25
146.01,E,35.98,N,146.01,35.98
146.01,E,38.29,N,146.01,38.29
146.01,E,42,N,146.01,42
146.01,E,38.5,N,146.01,38.5
146.01,E,36.58,N,146.01,36.58
146.01,E,36.12,N,146.01,36.12
146.01,E,39,N,146.01,39
146.017,E,41.5,N,146.02,41.5
146.017,E,41.517,N,146.02,41.52
146.017,E,38.017,N,146.02,38.02
146.017,E,40,N,146.02,40
146.017,E,38.983,N,146.02,38.98
146.017,E,39.483,N,146.02,39.48
146.017,E,38,N,146.02,38
146.017,E,39.983,N,146.02,39.98
146.017,E,40.033,N,146.02,40.03
146.017,E,40.35,N,146.02,40.35
146.017,E,39.433,N,146.02,39.43
146.017,E,39.5,N,146.02,39.5
146.017,E,41,N,146.02,41
146.017,E,39.033,N,146.02,39.03
146.017,E,37,N,146.02,37
146.017,E,37.5,N,146.02,37.5
146.017,E,38.233,N,146.02,38.23
146.017,E,36,N,146.02,36
146.017,E,38.5,N,146.02,38.5
146.017,E,36.983,N,146.02,36.98
146.017,E,37.983,N,146.02,37.98
146.017,E,41.667,N,146.02,41.67
146.017,E,39.517,N,146.02,39.52
146.017,E,35.433,N,146.02,35.43
146.017,E,35.983,N,146.02,35.98
146.017,E,39.05,N,146.02,39.05
146.017,E,38.967,N,146.02,38.97
146.017,E,34.983,N,146.02,34.98
146.017,E,35,N,146.02,35
146.017,E,35.017,N,146.02,35.02
146.017,E,40.5,N,146.02,40.5
146.017,E,46.017,N,146.02,46.02
146.017,E,42.117,N,146.02,42.12
146.017,E,40.017,N,146.02,40.02
146.017,E,42.2,N,146.02,42.2
146.02,E,37.99,N,146.02,37.99
146.027,E,39.298,N,146.03,39.3
146.03,E,36.5,N,146.03,36.5
146.033,E,41.533,N,146.03,41.53
146.033,E,41.5,N,146.03,41.5
146.033,E,41.517,N,146.03,41.52
146.033,E,41.55,N,146.03,41.55
146.033,E,35.483,N,146.03,35.48
146.033,E,40.65,N,146.03,40.65
146.033,E,39,N,146.03,39
146.033,E,40.017,N,146.03,40.02
146.033,E,40,N,146.03,40
146.033,E,38.217,N,146.03,38.22
146.033,E,39.25,N,146.03,39.25
146.033,E,36.967,N,146.03,36.97
146.033,E,36.983,N,146.03,36.98
146.033,E,35.317,N,146.03,35.32
146.033,E,35.5,N,146.03,35.5
146.033,E,35.933,N,146.03,35.93
146.033,E,34.983,N,146.03,34.98
146.033,E,39.05,N,146.03,39.05
146.05,E,41.533,N,146.05,41.53
146.05,E,39,N,146.05,39
146.05,E,39.967,N,146.05,39.97
146.05,E,38.95,N,146.05,38.95
146.05,E,36.967,N,146.05,36.97
146.05,E,35.033,N,146.05,35.03
146.05,E,35.45,N,146.05,35.45
146.05,E,35.367,N,146.05,35.37
146.05,E,37.55,N,146.05,37.55
146.05,E,42.333,N,146.05,42.33
146.05,E,42.05,N,146.05,42.05
146.05,E,42.983,N,146.05,42.98
146.067,E,41.5,N,146.07,41.5
146.067,E,41.483,N,146.07,41.48
146.067,E,34.033,N,146.07,34.03
146.067,E,39.933,N,146.07,39.93
146.067,E,39.05,N,146.07,39.05
146.067,E,35.917,N,146.07,35.92
146.067,E,41.883,N,146.07,41.88
146.078,E,42.268,N,146.08,42.27
146.08,E,38.98,N,146.08,38.98
146.083,E,39.883,N,146.08,39.88
146.083,E,38.283,N,146.08,38.28
146.09,E,39,N,146.09,39
146.1,E,36,N,146.1,36
146.1,E,37.5,N,146.1,37.5
146.117,E,39.033,N,146.12,39.03
146.13,E,42.25,N,146.13,42.25
146.133,E,35.6,N,146.13,35.6
146.133,E,39,N,146.13,39
146.143,E,39.598,N,146.14,39.6
146.145,E,39.5973,N,146.15,39.6
146.15,E,39,N,146.15,39
146.15,E,38.5,N,146.15,38.5
146.15,E,37.5,N,146.15,37.5
146.15,E,35.5,N,146.15,35.5
146.15,E,40,N,146.15,40
146.153,E,39.591,N,146.15,39.59
146.167,E,39,N,146.17,39
146.167,E,40,N,146.17,40
146.167,E,40.5,N,146.17,40.5
146.167,E,35.833,N,146.17,35.83
146.167,E,39.517,N,146.17,39.52
146.1695,E,39.5952,N,146.17,39.6
146.18,E,38.64,N,146.18,38.64
146.18,E,39.78,N,146.18,39.78
146.183,E,37.5,N,146.18,37.5
146.183,E,40.5,N,146.18,40.5
146.183,E,37.583,N,146.18,37.58
146.183,E,40.033,N,146.18,40.03
146.193,E,40.5,N,146.19,40.5
146.2,E,39.167,N,146.2,39.17
146.217,E,35,N,146.22,35
146.217,E,41.25,N,146.22,41.25
146.231,E,40.003,N,146.23,40
146.233,E,42,N,146.23,42
146.24,E,42,N,146.24,42
146.245,E,38.358,N,146.25,38.36
146.25,E,39,N,146.25,39
146.25,E,39.333,N,146.25,39.33
146.25,E,42.25,N,146.25,42.25
146.25,E,40,N,146.25,40
146.25,E,40.25,N,146.25,40.25
146.25,E,40.817,N,146.25,40.82
146.25,E,41,N,146.25,41
146.255005,E,39.998333,N,146.26,40
146.267,E,40.75,N,146.27,40.75
146.283,E,37.4,N,146.28,37.4
146.283,E,39.5,N,146.28,39.5
146.283,E,42.383,N,146.28,42.38
146.288,E,38.748,N,146.29,38.75
146.294,E,39.301,N,146.29,39.3
146.299,E,39.3,N,146.3,39.3
146.3,E,42.083,N,146.3,42.08
146.307,E,39.2927,N,146.31,39.29
146.317,E,40.15,N,146.32,40.15
146.317,E,40.483,N,146.32,40.48
146.317,E,39.483,N,146.32,39.48
146.333,E,38.5,N,146.33,38.5
146.333,E,40.667,N,146.33,40.67
146.333,E,38.667,N,146.33,38.67
146.333,E,38.167,N,146.33,38.17
146.333,E,39.5,N,146.33,39.5
146.333,E,41.35,N,146.33,41.35
146.333,E,42.183,N,146.33,42.18
146.333,E,42.667,N,146.33,42.67
146.333,E,40.5,N,146.33,40.5
146.333,E,39.667,N,146.33,39.67
146.333,E,43.183,N,146.33,43.18
146.335,E,41.748,N,146.34,41.75
146.35,E,42.5,N,146.35,42.5
146.367,E,43.183,N,146.37,43.18
146.382,E,41.285,N,146.38,41.28
146.383,E,39.467,N,146.38,39.47
146.383,E,38.267,N,146.38,38.27
146.383,E,41.183,N,146.38,41.18
146.4,E,38.85,N,146.4,38.85
146.4,E,35.45,N,146.4,35.45
146.4,E,43.05,N,146.4,43.05
146.4,E,38.66,N,146.4,38.66
146.417,E,40,N,146.42,40
146.417,E,41.85,N,146.42,41.85
146.417,E,41.167,N,146.42,41.17
146.433,E,42.117,N,146.43,42.12
146.433,E,36.45,N,146.43,36.45
146.433,E,39.433,N,146.43,39.43
146.433,E,36.5,N,146.43,36.5
146.448,E,40.107,N,146.45,40.11
146.448,E,39.0014,N,146.45,39
146.45,E,38.867,N,146.45,38.87
146.4501,E,38.5995,N,146.45,38.6
146.457,E,39.008,N,146.46,39.01
146.4592,E,38.5822,N,146.46,38.58
146.467,E,38.267,N,146.47,38.27
146.467,E,35,N,146.47,35
146.467,E,40.983,N,146.47,40.98
146.483,E,39.25,N,146.48,39.25
146.483,E,36.983,N,146.48,36.98
146.483,E,33.5,N,146.48,33.5
146.483,E,35.233,N,146.48,35.23
146.483,E,36.017,N,146.48,36.02
146.483,E,41.483,N,146.48,41.48
146.483,E,38.5,N,146.48,38.5
146.49,E,40.99,N,146.49,40.99
146.49,E,40,N,146.49,40
146.5,E,38.5,N,146.5,38.5
146.5,E,39,N,146.5,39
146.5,E,37.5,N,146.5,37.5
146.5,E,39.95,N,146.5,39.95
146.5,E,37.967,N,146.5,37.97
146.5,E,42.033,N,146.5,42.03
146.5,E,39.983,N,146.5,39.98
146.5,E,35.65,N,146.5,35.65
146.5,E,37.183,N,146.5,37.18
146.5,E,37,N,146.5,37
146.5,E,37.983,N,146.5,37.98
146.5,E,39.333,N,146.5,39.33
146.5,E,40.25,N,146.5,40.25
146.5,E,37.483,N,146.5,37.48
146.5,E,40.483,N,146.5,40.48
146.5,E,40,N,146.5,40
146.5,E,38,N,146.5,38
146.5,E,39.5,N,146.5,39.5
146.5,E,41,N,146.5,41
146.5,E,40.833,N,146.5,40.83
146.5,E,40.683,N,146.5,40.68
146.5,E,40.933,N,146.5,40.93
146.5,E,41.17,N,146.5,41.17
146.502,E,41.133,N,146.5,41.13
146.506668,E,39.494667,N,146.51,39.49
146.514,E,39.533,N,146.51,39.53
146.517,E,37,N,146.52,37
146.517,E,38.25,N,146.52,38.25
146.517,E,38,N,146.52,38
146.517,E,36,N,146.52,36
146.517,E,38.217,N,146.52,38.22
146.517,E,41.483,N,146.52,41.48
146.533,E,37,N,146.53,37
146.533,E,40.333,N,146.53,40.33
146.533,E,35.467,N,146.53,35.47
146.533,E,42.25,N,146.53,42.25
146.55,E,40,N,146.55,40
146.55,E,38.3,N,146.55,38.3
146.55,E,42.4,N,146.55,42.4
146.553,E,38.971,N,146.55,38.97
146.555,E,40,N,146.56,40
146.556,E,40.551,N,146.56,40.55
146.56,E,41.17,N,146.56,41.17
146.567,E,39.983,N,146.57,39.98
146.567,E,41.6,N,146.57,41.6
146.567,E,42.967,N,146.57,42.97
146.583,E,37,N,146.58,37
146.591,E,38.305,N,146.59,38.3
146.617,E,39.167,N,146.62,39.17
146.617,E,38.433,N,146.62,38.43
146.617,E,40.383,N,146.62,40.38
146.617,E,41.5,N,146.62,41.5
146.617,E,38.817,N,146.62,38.82
146.617,E,42.133,N,146.62,42.13
146.633,E,45.2,N,146.63,45.2
146.633,E,41.35,N,146.63,41.35
146.65,E,39,N,146.65,39
146.65,E,36.633,N,146.65,36.63
146.66,E,39.5,N,146.66,39.5
146.667,E,38.5,N,146.67,38.5
146.667,E,39.45,N,146.67,39.45
146.667,E,41.05,N,146.67,41.05
146.667,E,37.517,N,146.67,37.52
146.667,E,35.717,N,146.67,35.72
146.667,E,40.5,N,146.67,40.5
146.667,E,40.983,N,146.67,40.98
146.667,E,45.167,N,146.67,45.17
146.667,E,39.75,N,146.67,39.75
146.667,E,41.333,N,146.67,41.33
146.667,E,41.5,N,146.67,41.5
146.667,E,40.333,N,146.67,40.33
146.67,E,39.5,N,146.67,39.5
146.677,E,39.477,N,146.68,39.48
146.683,E,39.5,N,146.68,39.5
146.7,E,39.9,N,146.7,39.9
146.7,E,41.5,N,146.7,41.5
146.7,E,44.833,N,146.7,44.83
146.717,E,42.483,N,146.72,42.48
146.717,E,41.933,N,146.72,41.93
146.733,E,39.2,N,146.73,39.2
146.733,E,42.233,N,146.73,42.23
146.733,E,42,N,146.73,42
146.733,E,42.083,N,146.73,42.08
146.735,E,38.995,N,146.74,38.99
146.746,E,39.003,N,146.75,39
146.75,E,38.517,N,146.75,38.52
146.75,E,41.267,N,146.75,41.27
146.75,E,39.25,N,146.75,39.25
146.75,E,40.75,N,146.75,40.75
146.75,E,43.383,N,146.75,43.38
146.75,E,40.333,N,146.75,40.33
146.75,E,40.1,N,146.75,40.1
146.75,E,41,N,146.75,41
146.75,E,41.067,N,146.75,41.07
146.76,E,39.01,N,146.76,39.01
146.76,E,39,N,146.76,39
146.767,E,42,N,146.77,42
146.767,E,37.9,N,146.77,37.9
146.767,E,35.983,N,146.77,35.98
146.767,E,42.25,N,146.77,42.25
146.783,E,39.05,N,146.78,39.05
146.785,E,40.568,N,146.78,40.57
146.787,E,37.94,N,146.79,37.94
146.8,E,41.483,N,146.8,41.48
146.8,E,40.233,N,146.8,40.23
146.8,E,33.333,N,146.8,33.33
146.815,E,38,N,146.81,38
146.817,E,41.517,N,146.82,41.52
146.817,E,42.15,N,146.82,42.15
146.817,E,41.833,N,146.82,41.83
146.817,E,41.5,N,146.82,41.5
146.817,E,41,N,146.82,41
146.817,E,38,N,146.82,38
146.83,E,39.83,N,146.83,39.83
146.833,E,41.5,N,146.83,41.5
146.833,E,40.667,N,146.83,40.67
146.833,E,39.167,N,146.83,39.17
146.833,E,39.667,N,146.83,39.67
146.833,E,43,N,146.83,43
146.845,E,36.99,N,146.84,36.99
146.85,E,41.517,N,146.85,41.52
146.85,E,41.5,N,146.85,41.5
146.867,E,41.733,N,146.87,41.73
146.867,E,42.483,N,146.87,42.48
146.867,E,39.25,N,146.87,39.25
146.9,E,36.017,N,146.9,36.02
146.917,E,38.45,N,146.92,38.45
146.917,E,37.5,N,146.92,37.5
146.917,E,38.817,N,146.92,38.82
146.917,E,39.5,N,146.92,39.5
146.92,E,39.027,N,146.92,39.03
146.933,E,40.517,N,146.93,40.52
146.94,E,35.45,N,146.94,35.45
146.95,E,41.55,N,146.95,41.55
146.95,E,41.533,N,146.95,41.53
146.95,E,38.133,N,146.95,38.13
146.95,E,40.65,N,146.95,40.65
146.95,E,41.483,N,146.95,41.48
146.95,E,35.483,N,146.95,35.48
146.95,E,43.3,N,146.95,43.3
146.95,E,42.883,N,146.95,42.88
146.967,E,41.5,N,146.97,41.5
146.967,E,41.317,N,146.97,41.32
146.967,E,38.533,N,146.97,38.53
146.967,E,38.983,N,146.97,38.98
146.967,E,36.5,N,146.97,36.5
146.967,E,35.017,N,146.97,35.02
146.967,E,38.267,N,146.97,38.27
146.967,E,39.667,N,146.97,39.67
146.967,E,37.983,N,146.97,37.98
146.967,E,39.25,N,146.97,39.25
146.967,E,39.017,N,146.97,39.02
146.967,E,35,N,146.97,35
146.967,E,36,N,146.97,36
146.967,E,33.933,N,146.97,33.93
146.967,E,34.55,N,146.97,34.55
146.967,E,40.517,N,146.97,40.52
146.967,E,41.683,N,146.97,41.68
146.97,E,38.96,N,146.97,38.96
146.983,E,41.5,N,146.98,41.5
146.983,E,41.333,N,146.98,41.33
146.983,E,41.517,N,146.98,41.52
146.983,E,41,N,146.98,41
146.983,E,39.017,N,146.98,39.02
146.983,E,40.5,N,146.98,40.5
146.983,E,39,N,146.98,39
146.983,E,38.5,N,146.98,38.5
146.983,E,36.5,N,146.98,36.5
146.983,E,40.867,N,146.98,40.87
146.983,E,36.517,N,146.98,36.52
146.983,E,36.017,N,146.98,36.02
146.983,E,38.25,N,146.98,38.25
146.983,E,36.983,N,146.98,36.98
146.983,E,41.983,N,146.98,41.98
146.983,E,40.167,N,146.98,40.17
146.983,E,39.033,N,146.98,39.03
146.983,E,37.5,N,146.98,37.5
146.983,E,38.983,N,146.98,38.98
146.983,E,37.983,N,146.98,37.98
146.983,E,39.05,N,146.98,39.05
146.983,E,38.483,N,146.98,38.48
146.983,E,35.05,N,146.98,35.05
146.983,E,34.5,N,146.98,34.5
146.983,E,36,N,146.98,36
146.983,E,40,N,146.98,40
146.983,E,43.417,N,146.98,43.42
146.987,E,39.498,N,146.99,39.5
146.987,E,39.005,N,146.99,39.01
146.989,E,38.501,N,146.99,38.5
146.99,E,36.85,N,146.99,36.85
146.992,E,41,N,146.99,41
146.997,E,39.832,N,147,39.83
146.998,E,37.498,N,147,37.5
146.998,E,39.72,N,147,39.72
147,E,41.483,N,147,41.48
147,E,41.533,N,147,41.53
147,E,41.5,N,147,41.5
147,E,41.45,N,147,41.45
147,E,41.517,N,147,41.52
147,E,39.5,N,147,39.5
147,E,39,N,147,39
147,E,38,N,147,38
147,E,39.417,N,147,39.42
147,E,36.983,N,147,36.98
147,E,35.983,N,147,35.98
147,E,39.017,N,147,39.02
147,E,37.75,N,147,37.75
147,E,36.167,N,147,36.17
147,E,42.05,N,147,42.05
147,E,38.25,N,147,38.25
147,E,37,N,147,37
147,E,36.5,N,147,36.5
147,E,42,N,147,42
147,E,39.817,N,147,39.82
147,E,36,N,147,36
147,E,37.233,N,147,37.23
147,E,41,N,147,41
147,E,37.983,N,147,37.98
147,E,39.25,N,147,39.25
147,E,38.983,N,147,38.98
147,E,39.333,N,147,39.33
147,E,38.5,N,147,38.5
147,E,40.75,N,147,40.75
147,E,38.517,N,147,38.52
147,E,35.05,N,147,35.05
147,E,34.083,N,147,34.08
147,E,34.533,N,147,34.53
147,E,34.767,N,147,34.77
147,E,37.483,N,147,37.48
147,E,35,N,147,35
147,E,40,N,147,40
147,E,40.5,N,147,40.5
147,E,35.95,N,147,35.95
147,E,39.617,N,147,39.62
147,E,39.483,N,147,39.48
147,E,40.333,N,147,40.33
147,E,39.95,N,147,39.95
147,E,43.5,N,147,43.5
147,E,42.267,N,147,42.27
147,E,36.84,N,147,36.84
147,E,38.83,N,147,38.83
147,E,39.227,N,147,39.23
147,E,38.3,N,147,38.3
147.003,E,37.163,N,147,37.16
147.007,E,40.5,N,147.01,40.5
147.008,E,38.3,N,147.01,38.3
147.008,E,38.165,N,147.01,38.16
147.008,E,39.495,N,147.01,39.49
147.013,E,38.505,N,147.01,38.51
147.017,E,41.467,N,147.02,41.47
147.017,E,41.55,N,147.02,41.55
147.017,E,41.317,N,147.02,41.32
147.017,E,41.533,N,147.02,41.53
147.017,E,41.517,N,147.02,41.52
147.017,E,41.5,N,147.02,41.5
147.017,E,39.4,N,147.02,39.4
147.017,E,39,N,147.02,39
147.017,E,37.983,N,147.02,37.98
147.017,E,35.5,N,147.02,35.5
147.017,E,37.017,N,147.02,37.02
147.017,E,37.1,N,147.02,37.1
147.017,E,38,N,147.02,38
147.017,E,37.25,N,147.02,37.25
147.017,E,38.983,N,147.02,38.98
147.017,E,35.083,N,147.02,35.08
147.017,E,40,N,147.02,40
147.017,E,41.09,N,147.02,41.09
147.02,E,37.46,N,147.02,37.46
147.02,E,37.73,N,147.02,37.73
147.03,E,38.02,N,147.03,38.02
147.033,E,41.517,N,147.03,41.52
147.033,E,41.233,N,147.03,41.23
147.033,E,38.25,N,147.03,38.25
147.033,E,35.983,N,147.03,35.98
147.04,E,39.71,N,147.04,39.71
147.05,E,40.2,N,147.05,40.2
147.05,E,34,N,147.05,34
147.05,E,36.017,N,147.05,36.02
147.05,E,42,N,147.05,42
147.05,E,43.433,N,147.05,43.43
147.06,E,38.51,N,147.06,38.51
147.067,E,41.5,N,147.07,41.5
147.073,E,35.793,N,147.07,35.79
147.117,E,41.5,N,147.12,41.5
147.1323,E,37.5956,N,147.13,37.6
147.133,E,37.5,N,147.13,37.5
147.145,E,37.5,N,147.15,37.5
147.1459,E,38.0196,N,147.15,38.02
147.146,E,37.598,N,147.15,37.6
147.1482,E,38.0007,N,147.15,38
147.149,E,40.209,N,147.15,40.21
147.15,E,43.233,N,147.15,43.23
147.15,E,43.567,N,147.15,43.57
147.152,E,37.593,N,147.15,37.59
147.167,E,40,N,147.17,40
147.167,E,41.067,N,147.17,41.07
147.2,E,35.233,N,147.2,35.23
147.219,E,38.015,N,147.22,38.02
147.221,E,40.234,N,147.22,40.23
147.233,E,38.5,N,147.23,38.5
147.233,E,35.483,N,147.23,35.48
147.233,E,43.9,N,147.23,43.9
147.233,E,40.017,N,147.23,40.02
147.238327,E,38.001667,N,147.24,38
147.24,E,38.01,N,147.24,38.01
147.242,E,39.015,N,147.24,39.02
147.247,E,39.932,N,147.25,39.93
147.249,E,37.996,N,147.25,38
147.25,E,38.5,N,147.25,38.5
147.25,E,39,N,147.25,39
147.25,E,39.95,N,147.25,39.95
147.25,E,37.5,N,147.25,37.5
147.25,E,35.5,N,147.25,35.5
147.25,E,41,N,147.25,41
147.25,E,42.25,N,147.25,42.25
147.25,E,37.99,N,147.25,37.99
147.253,E,38.006,N,147.25,38.01
147.26,E,37.66,N,147.26,37.66
147.267,E,37,N,147.27,37
147.267,E,42.483,N,147.27,42.48
147.267,E,44.033,N,147.27,44.03
147.278,E,39,N,147.28,39
147.283,E,41.333,N,147.28,41.33
147.3,E,42.433,N,147.3,42.43
147.3,E,40.333,N,147.3,40.33
147.317,E,40.333,N,147.32,40.33
147.317,E,43.667,N,147.32,43.67
147.333,E,39.167,N,147.33,39.17
147.333,E,42.05,N,147.33,42.05
147.333,E,40.967,N,147.33,40.97
147.333,E,39.75,N,147.33,39.75
147.333,E,40.667,N,147.33,40.67
147.333,E,39.667,N,147.33,39.67
147.333,E,43.65,N,147.33,43.65
147.333,E,43.667,N,147.33,43.67
147.333,E,40.5,N,147.33,40.5
147.333,E,41.5,N,147.33,41.5
147.333,E,40.167,N,147.33,40.17
147.337,E,43.667,N,147.34,43.67
147.35,E,40.5,N,147.35,40.5
147.367,E,40.083,N,147.37,40.08
147.383,E,40.45,N,147.38,40.45
147.42,E,38,N,147.42,38
147.433,E,43.783,N,147.43,43.78
147.45,E,38.267,N,147.45,38.27
147.45,E,37.483,N,147.45,37.48
147.45,E,39.983,N,147.45,39.98
147.45,E,42.517,N,147.45,42.52
147.46,E,36.48,N,147.46,36.48
147.467,E,40.983,N,147.47,40.98
147.467,E,34,N,147.47,34
147.467,E,37.5,N,147.47,37.5
147.467,E,37,N,147.47,37
147.483,E,36.983,N,147.48,36.98
147.483,E,41,N,147.48,41
147.483,E,36.5,N,147.48,36.5
147.483,E,39.233,N,147.48,39.23
147.483,E,36.517,N,147.48,36.52
147.483,E,37,N,147.48,37
147.483,E,35.75,N,147.48,35.75
147.5,E,39.5,N,147.5,39.5
147.5,E,39,N,147.5,39
147.5,E,38.5,N,147.5,38.5
147.5,E,38,N,147.5,38
147.5,E,37.5,N,147.5,37.5
147.5,E,41,N,147.5,41
147.5,E,39.483,N,147.5,39.48
147.5,E,41.233,N,147.5,41.23
147.5,E,41.5,N,147.5,41.5
147.5,E,38.233,N,147.5,38.23
147.5,E,38.483,N,147.5,38.48
147.5,E,37.017,N,147.5,37.02
147.5,E,40.75,N,147.5,40.75
147.5,E,42.25,N,147.5,42.25
147.5,E,39.95,N,147.5,39.95
147.5,E,33.983,N,147.5,33.98
147.5,E,38.267,N,147.5,38.27
147.5,E,42.333,N,147.5,42.33
147.5,E,40,N,147.5,40
147.5,E,41.75,N,147.5,41.75
147.517,E,41.817,N,147.52,41.82
147.517,E,37.483,N,147.52,37.48
147.517,E,39.233,N,147.52,39.23
147.517,E,36,N,147.52,36
147.517,E,40.5,N,147.52,40.5
147.517,E,44.033,N,147.52,44.03
147.517,E,40.983,N,147.52,40.98
147.533,E,40,N,147.53,40
147.533,E,39.233,N,147.53,39.23
147.533,E,37.983,N,147.53,37.98
147.533,E,38.233,N,147.53,38.23
147.533,E,38.25,N,147.53,38.25
147.55,E,36.25,N,147.55,36.25
147.55,E,35.933,N,147.55,35.93
147.55,E,43.05,N,147.55,43.05
147.55,E,43.967,N,147.55,43.97
147.55,E,42.467,N,147.55,42.47
147.55,E,42.15,N,147.55,42.15
147.567,E,37.967,N,147.57,37.97
147.567,E,42.167,N,147.57,42.17
147.567,E,43.333,N,147.57,43.33
147.583,E,43.333,N,147.58,43.33
147.6,E,42.283,N,147.6,42.28
147.61,E,37.7,N,147.61,37.7
147.617,E,44.483,N,147.62,44.48
147.617,E,41.5,N,147.62,41.5
147.633,E,40.867,N,147.63,40.87
147.667,E,43.5,N,147.67,43.5
147.667,E,39.333,N,147.67,39.33
147.667,E,40.85,N,147.67,40.85
147.667,E,39.5,N,147.67,39.5
147.667,E,43,N,147.67,43
147.667,E,40,N,147.67,40
147.667,E,40.35,N,147.67,40.35
147.683,E,39.833,N,147.68,39.83
147.697,E,40.17,N,147.7,40.17
147.7,E,40.4,N,147.7,40.4
147.7,E,38.85,N,147.7,38.85
147.717,E,40,N,147.72,40
147.75,E,39.367,N,147.75,39.37
147.75,E,37,N,147.75,37
147.75,E,40.5,N,147.75,40.5
147.75,E,41.75,N,147.75,41.75
147.75,E,42.5,N,147.75,42.5
147.767,E,38.5,N,147.77,38.5
147.77,E,36.23,N,147.77,36.23
147.783,E,44.217,N,147.78,44.22
147.783,E,44.2,N,147.78,44.2
147.793,E,44.208,N,147.79,44.21
147.817,E,42.067,N,147.82,42.07
147.817,E,43.017,N,147.82,43.02
147.817,E,43.133,N,147.82,43.13
147.833,E,43,N,147.83,43
147.833,E,41.567,N,147.83,41.57
147.833,E,35.183,N,147.83,35.18
147.867,E,39.017,N,147.87,39.02
147.867,E,40.517,N,147.87,40.52
147.9,E,41.867,N,147.9,41.87
147.9,E,35.933,N,147.9,35.93
147.9,E,35.55,N,147.9,35.55
147.917,E,38.967,N,147.92,38.97
147.917,E,44,N,147.92,44
147.933,E,36.95,N,147.93,36.95
147.95,E,41.7,N,147.95,41.7
147.95,E,33.5,N,147.95,33.5
147.95,E,41.483,N,147.95,41.48
147.967,E,42.017,N,147.97,42.02
147.967,E,42.333,N,147.97,42.33
147.967,E,40.967,N,147.97,40.97
147.967,E,37.983,N,147.97,37.98
